2017-08-07 16:32:16 INFO  DatabaseService:98 - Returning false
2017-08-07 16:35:01 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 16:35:01 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:35:01 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:35:01 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:35:01 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 16:35:01 INFO  DatabaseService:67 - New customer account is CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,50010.0)
2017-08-07 16:35:01 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:35:01 INFO  DatabaseService:74 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 16:35:01 INFO  DatabaseService:81 - Amount in the account is 10.0
2017-08-07 16:35:01 INFO  DatabaseService:99 - Returning false
2017-08-07 16:44:47 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 16:44:47 INFO  DatabaseService:75 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 16:44:47 INFO  DatabaseService:82 - Amount in the account is 10.0
2017-08-07 16:44:47 INFO  DatabaseService:100 - Returning false
